1,47.14933152,367133.4,1
1,44.18757007,367034.2,2
1,45.52513975,366935.1,3
2,47.86588671,366835.9,4
2,48.39136051,366884.5,5
2,46.33723564,366933.1,6
3,48.20027913,366981.7,7
3,45.66845079,366717,8
3,50.44548539,366452.3,9
4,54.74481653,366187.6,10
4,49.2034564,365427.3,11
4,67.45172858,364666.9,12
1,47.24487221,363906.6,1
1,41.9423638,363991,2
1,48.00919775,364075.3,3
2,48.77352328,364159.7,4
2,45.95507287,364349.7,5
2,48.91683432,364539.7,6
3,49.53784882,364729.7,7
3,45.81176183,364982.2,8
3,51.73528474,365234.7,9
4,53.83717996,365487.2,10
4,50.63656678,366405,11
4,67.92943204,367322.8,12
1,47.38818325,368240.6,1
1,42.46783761,369547.4,2
1,48.77352328,370854.3,3
2,47.38818325,372161.1,4
2,47.91365705,372884.4,5
2,48.24804948,373607.7,6
3,48.77352328,374331,7
3,47.86588671,375427.9,8
3,53.64609858,376524.7,9
4,53.31170615,377621.6,10
4,50.44548539,378320.7,11
4,69.79247553,379019.9,12
1,49.53945848,379719,1
1,46.08321719,380248.1,2
1,53.32486561,380777.2,3
2,49.78633286,381306.3,4
2,51.02070475,381507.3,5
2,50.52695599,381708.2,6
3,49.86862432,381909.2,7
3,48.71654389,382140.4,8
3,51.34987058,382371.7,9
4,48.96341826,382602.9,10
4,47.482172,383322.3,11
4,66.32691617,384041.8,12
1,50.93841329,384761.2,1
1,48.46966951,385076.1,2
1,53.98319728,385391.1,3
2,51.34987058,385706,4
2,50.93841329,386433.5,5
2,51.5144535,387161,6
3,50.60924745,387888.5,7
3,50.44466453,388072.4,8
3,50.19779015,388256.2,9
4,51.84361934,388440.1,10
4,48.8811268,388881.6,11
4,66.16233325,389323.2,12
1,52.58424247,389764.7,1
1,48.55196097,391236.7,2
1,54.80611187,392708.8,3
2,53.24257415,394180.8,4
2,53.57173998,395128.2,5
2,51.18528766,396075.7,6
3,52.58424247,397023.1,7
3,51.67903642,398536,8
3,53.07799123,400049,9
4,55.71131792,401561.9,10
4,50.19779015,402696.1,11
4,70.27690621,403830.4,12
1,55.29986063,404964.6,1
1,50.36237307,406195.7,2
1,56.20506668,407426.9,3
2,55.71131792,408658,4
2,55.13527771,409623.5,5
2,54.64152895,410588.9,6
3,55.71131792,411554.4,7
3,54.31236312,412560.5,8
3,55.62902646,413566.5,9
4,57.19256419,414572.6,10
4,53.48944852,415339.7,11
4,72.58106707,416106.8,12
1,53.79551704,416873.9,1
1,49.69585868,418054.2,2
1,56.59528373,419234.4,3
2,57.8951754,420414.7,4
2,57.09524206,422060,5
2,57.49520873,423705.3,6
3,53.49554204,425350.6,7
3,62.29480877,427293.1,8
3,58.29514207,429235.7,9
4,64.19465045,431178.2,10
4,59.39505041,432580.3,11
4,78.69344221,433982.5,12
1,56.49529206,435384.6,1
1,53.69552537,436769.4,2
1,59.79501708,438154.1,3
2,60.99491709,439538.9,4
2,63.29472544,440454.5,5
2,60.19498375,441370,6
3,55.79535039,442285.6,7
3,68.99425048,443471.3,8
3,63.69469211,444657.1,9
4,67.99433381,445842.8,10
4,67.29439213,446715.9,11
4,85.89284226,447588.9,12
1,63.29472544,448462,1
1,56.69527539,448641,2
1,65.49454212,448820.1,3
2,66.59445046,448999.1,4
2,67.79435047,449491.2,5
2,68.59428381,449983.2,6
3,60.89492542,450475.3,7
3,75.39371719,450441.5,8
3,67.79435047,450407.7,9
4,71.9940005,450373.9,10
4,70.59411716,450918.5,11
4,91.79235064,451463,12
1,65.19456712,452007.6,1
1,59.69502541,452738.3,2
1,67.89434214,453469,3
2,68.69427548,454199.7,4
2,70.69410882,454759.7,5
2,69.29422548,455319.8,6
3,64.59461712,455879.8,7
3,79.39338388,455902.7,8
3,69.79418382,455925.5,9
4,76.49362553,455948.4,10
4,73.59386718,456195.7,11
4,92.19231731,456443.1,12
1,69.39421715,456690.4,1
1,62.39480043,456346.1,2
1,70.09415882,456001.9,3
2,72.19398383,455657.6,4
2,71.6940255,456703.6,5
2,69.49420882,457749.5,6
3,65.49454212,458795.5,7
3,80.29330889,459949.4,8
3,72.39396717,461103.2,9
4,79.79335055,462257.1,10
4,71.29405883,463688.9,11
4,95.09207566,465120.7,12
1,72.69394217,466552.5,1
1,63.99466711,467558.5,2
1,72.99391717,468564.6,3
2,74.49379218,469570.6,4
2,72.5939505,470023.4,5
2,75.69369219,470476.2,6
3,68.19431714,470929,7
3,83.49304225,472071.9,8
3,75.39371719,473214.8,9
4,80.59328389,474357.7,10
4,76.2936422,474781.5,11
4,100.4916257,475205.3,12
1,73.09390884,475629.1,1
1,65.39455045,475909.9,2
1,75.59370052,476190.8,3
2,76.49362553,476471.6,4
2,75.49370886,477281.5,5
2,76.79360053,478091.4,6
3,69.29422548,478901.3,7
3,87.09274227,480109.3,8
3,77.39355054,481317.2,9
4,81.69319223,482525.2,10
4,78.49345888,483771.8,11
4,102.6914424,485018.5,12
1,77.29355887,486265.1,1
1,68.29430881,487894.9,2
1,78.19348388,489524.8,3
2,78.69344221,491154.6,4
2,79.79335055,491160.4,5
2,80.39330056,491166.2,6
3,72.5939505,491172,7
3,91.09240897,492507.8,8
3,79.79335055,493843.6,9
4,83.79301725,495179.4,10
4,80.99325056,496379,11
4,104.2913091,497578.6,12
1,80.19331722,498778.2,1
1,70.39413382,500070.9,2
1,81.99316724,501363.5,3
2,81.29322556,502656.2,4
2,80.79326723,503213.6,5
2,84.19298392,503771.1,6
3,75.19373386,504328.5,7
3,95.09207566,504715.6,8
3,82.29314224,505102.7,9
4,89.49254229,505489.8,10
4,86.29280893,506245.9,11
4,108.2909758,507002.1,12
1,85.7928506,507758.2,1
1,77.4935422,506954.1,2
1,83.09307558,506150,3
2,86.29280893,505345.9,4
2,87.69269228,504821.3,5
2,86.0928256,504296.6,6
3,79.69335889,503772,7
3,98.49179235,501432.4,8
3,86.59278393,499092.8,9
4,91.8923423,496753.2,10
4,85.19290059,494001.1,11
4,110.0908258,491248.9,12
1,85.89284226,488496.8,1
1,73.39388384,488320.6,2
1,81.29322556,488144.5,3
2,85.09290892,487968.3,4
2,83.29305891,488224,5
2,85.89284226,488479.7,6
3,77.59353387,488735.4,7
3,96.09199233,489927.9,8
3,85.59286726,491120.5,9
4,91.99233397,492313,10
4,84.79293392,492939.4,11
4,112.0906591,493565.7,12
1,84.59295059,494192.1,1
1,75.99366719,495032.3,2
1,86.49279227,495872.4,3
2,88.79260062,496712.6,4
2,86.6927756,497680.3,5
2,88.49262561,498648.1,6
3,81.99316724,499615.8,7
3,101.3915507,500788,8
3,89.79251729,501960.3,9
4,93.99216732,503132.5,10
4,90.19248396,504870.2,11
4,117.0902425,506607.9,12
1,88.99258395,508345.6,1
1,80.8932589,508410.7,2
1,91.69235897,508475.7,3
2,94.49212566,508540.8,4
2,92.99225065,509027.1,5
2,93.09224231,509513.3,6
3,84.19298392,509999.6,7
3,106.7911007,510402.8,8
3,94.39213399,510806,9
4,97.89184235,511209.2,10
4,94.29214232,511401.5,11
4,122.4897925,511593.7,12
1,93.69219232,511786,1
1,86.19281727,511455.9,2
1,96.491959,511125.8,3
2,93.49220898,510795.7,4
2,95.19206733,511125.1,5
2,98.39180068,511454.6,6
3,85.7928506,511784,7
3,110.6907758,511662.3,8
3,95.79201733,511540.6,9
4,101.3915507,511418.9,10
4,97.29189234,511376.7,11
4,121.3898842,511334.5,12
1,95.292059,511292.3,1
1,84.89292559,512444.9,2
1,95.892009,513597.4,3
2,95.49204233,514750,4
2,96.89192567,514766.1,5
2,97.19190067,514782.2,6
3,88.89259228,514798.3,7
3,112.8905925,515647.8,8
3,95.19206733,516497.4,9
4,101.6915257,517346.9,10
4,97.99183401,517582.6,11
4,121.3898842,517818.4,12
1,95.292059,518054.1,1
1,84.69294225,518182.6,2
1,94.79210066,518311.1,3
2,96.79193401,518439.6,4
2,97.79185068,519174.5,5
2,96.89192567,519909.4,6
3,86.79276727,520644.3,7
3,111.6906924,520868.4,8
3,96.191984,521092.6,9
4,101.6915257,521316.7,10
4,95.592034,522226.5,11
4,123.1897342,523136.2,12
1,95.592034,524046,1
1,85.19290059,523987.1,2
1,93.89217565,523928.1,3
2,98.19181735,523869.2,4
2,98.39180068,524472,5
2,101.1915674,525074.9,6
3,88.49262561,525677.7,7
3,113.2905591,525876.7,8
3,98.49179235,526075.8,9
4,103.3913841,526274.8,10
4,96.59195067,527506.9,11
4,127.2893926,528739.1,12
1,96.79193401,529971.2,1
1,89.49254229,529538,2
1,98.09182568,529104.9,3
2,99.49170902,528671.7,4
2,101.4915424,529072.3,5
2,103.091409,529473,6
3,88.79260062,529873.6,7
3,115.6903591,530905.1,8
3,99.19173402,531936.5,9
4,104.5912841,532968,10
4,101.9915007,534415.9,11
4,131.3890509,535863.8,12
1,100.5916174,537311.7,1
1,91.19240063,538590.5,2
1,102.9914174,539869.3,3
2,102.2914757,541148.1,4
2,106.0911591,542399.6,5
2,106.0911591,543651,6
3,91.69235897,544902.5,7
3,120.0899925,546457.9,8
3,106.0911591,548013.4,9
4,106.3911341,549568.8,10
4,109.0909091,549831.3,11
4,135.3887176,550093.7,12
1,104.2913091,550356.2,1
1,94.69210899,550715.3,2
1,108.5909508,551074.3,3
2,104.6912757,551433.4,4
2,110.0908258,552086.8,5
2,112.9905841,552740.3,6
3,94.89209233,553393.7,7
3,127.4893759,554599.1,8
3,106.8910924,555804.4,9
4,114.5904508,557009.8,10
4,113.4905425,558023.3,11
4,135.7886843,559036.7,12
1,107.1910674,560050.2,1
1,98.09182568,560512,2
1,109.3908841,560973.8,3
2,110.8907591,561435.6,4
2,113.4905425,561730.9,5
2,113.9905008,562026.2,6
3,98.49179235,562321.5,7
3,132.8889259,561973.7,8
3,108.4909591,561625.9,9
4,116.5902841,561278.1,10
4,116.5902841,550165.5,11
4,139.788351,539053,12
1,110.6907758,527940.4,1
1,101.891509,503628.4,2
1,92.89225898,479316.5,3
2,77.89350887,455004.5,4
2,106.2911424,303336.3,5
2,118.2901425,151668.2,6
